Username,Date,Time,Tweet
USCBeach,4/26/2023,18:37:44,"Sweet sweet Maple 🥰🍁

📺 | @Pac12Network
📱 | https://t.co/oaJA1rVsBG

#FightOn ✌️🏐 #Pac12BVB https://t.co/DPgS5uJXRY"
USCBeach,4/26/2023,18:37:04,"Let's GO, Meg!! 😤⚔️

📺 | @Pac12Network
📱 | https://t.co/oaJA1rVsBG

#FightOn ✌️🏐 #Pac12BVB https://t.co/RxGOPA0Tfh"
USCBeach,4/26/2023,18:28:31,"Liv down the line! 👇

📺 | @Pac12Network
📱 | https://t.co/oaJA1rVsBG

#FightOn ✌️🏐 #Pac12BVB https://t.co/fdYpNPmUWL"
USCBeach,4/26/2023,18:27:43,"💵 Big tipper!

📺 | @Pac12Network
📱 | https://t.co/oaJA1rVsBG

#FightOn ✌️🏐 #Pac12BVB https://t.co/khe2wiRl0A"
USCBeach,4/26/2023,18:27:04,"Gabby ain't too shabby 😉

📺 | @Pac12Network
📱 | https://t.co/oaJA1rVsBG

#FightOn ✌️🏐 #Pac12BVB https://t.co/ndAnuUVjuG"
USCBeach,4/26/2023,18:25:33,"📊 #USCBeach SCORE UPDATE
   🏆 #Pac12BVB Championship QF

5️⃣ Olivia BAKOS/Gabby WALKER (USC) def. Miranda ERRO/Annie KOST (ARIZ); 21-10, 17-21, 15-8

USC 2 ⚔️ 0 ARIZ

#FightOn ✌️🏐🏆 #NCAABeachVB"
TheNILDeal,4/26/2023,18:22:49,"Heisman Trophy winner Caleb Williams signs mega NIL deal with @Neutrogena.

READ: https://t.co/wQnTNXNy0h

#USC #FightOn✌️ https://t.co/sVcqbodXmx"
pepperzheng,4/26/2023,18:15:08,"I am assailed by self-doubt, and I need friends’ support and encouragement. Now, we are good. Although there are tons of work left, we will finish them one by one. I remember the first day I joined the orientation of @USCNIIN , Jack told me: just keep on swimming. #fighton #USC"
USC_Baseball,4/26/2023,18:13:46,"It was a special moment last night as Coach got to exchange lineup cards with his son, @DaneStankiewicz, who is an assistant on the UCSD staff! @turntwo17 #FightOn  https://t.co/jCGZbQVBWt"
SilverNBlack714,4/26/2023,18:10:07,USC continues to kill it in the portal with these new transfers coming in. Lincoln Riley can’t be denied! #FightOn
Scott_Schrader,4/26/2023,18:09:04,"Some Surprises from #USC Spring Ball❕⬆️💎

https://t.co/2oVUjt927Q via @On3USC #FightOn✌️"
USCBeach,4/26/2023,18:08:45,"📊 #USCBeach SCORE UPDATE
   🏆 #Pac12BVB Championship QF

3️⃣ Audrey NOURSE/Nicole NOURSE (USC) def. Grace COOK/Alana RENNIE (ARIZ); 21-11, 21-14

USC 1 ⚔️ 0 ARIZ

#FightOn ✌️🏐🏆 #NCAABeachVB"
Scott_Schrader,4/26/2023,18:06:47,"Top 2026 QB Julian Lewis talks #USC and Latest Visit with On3❕📈✈️

https://t.co/ZWQ7j5W88R via @On3USC #FightOn✌️"
amhstigers,4/26/2023,18:03:11,"🐯 Tiger JH Athletics 4/26/23 🐯

JH @AMHSSoftball17 at @WD_Athletics- 5pm
JH @AlexTigersTFCC hosts Wes-Del-5pm
JH @AlexTigersBBall host @FranktonAthleti- 5pm 
⬆️ Game played at Babe Ruth Field ⬆️ 
JH @AMHSTennis at @ehroyals-5:30pm

#AlexTigers #FightOn"
amhstigers,4/26/2023,18:00:47,"🐯 Tiger HS Athletics 4/26/23 🐯

@AMHSTennis at @BlackfordBruins- 5pm
JV @AlexTigersBBall hosts @EHS_Panthers-5pm
@Alexandria_Golf at @burrissportsnet-4:30
@AMHSSoftball17 hosts @OakHillAthletic-530

@hunt_Rob @thbsports 

#AlexTigers #FightOn"
USCBeach,4/26/2023,17:55:59,"LIV and let die!

📺 | @Pac12Network
📱 | https://t.co/oaJA1rVsBG

#FightOn ✌️🏐 #Pac12BVB https://t.co/jhaW5oWY24"
travlerstrojans,4/26/2023,17:53:59,"@Zooloo_Trojan @Scott_Schrader @On3USC More competition never hurts, if they’re elite, we want them. Lol as always #fighton"
USCBeach,4/26/2023,17:47:59,"Buttah sets and well-placed bets! 👇

📺 | @Pac12Network
📱 | https://t.co/oaJA1rVsBG

#FightOn ✌️🏐 #Pac12BVB https://t.co/KmvqS24hM3"
USCBeach,4/26/2023,17:47:00,"🔥 Too much heat on that one! 🤕

📺 | @Pac12Network
📱 | https://t.co/oaJA1rVsBG

#FightOn ✌️🏐 #Pac12BVB https://t.co/iR7JLzZf68"
USCBeach,4/26/2023,17:46:18,"Audrey! Play nice!

📺 | @Pac12Network
📱 | https://t.co/oaJA1rVsBG

#FightOn ✌️🏐 #Pac12BVB https://t.co/Wjwp5J6USd"
USCBeach,4/26/2023,17:44:17,"⚠️ Straight down broadway! 

📺 | @Pac12Network
📱 | https://t.co/oaJA1rVsBG

#FightOn ✌️🏐 #Pac12BVB https://t.co/0wPn9qlNFp"
USCBeach,4/26/2023,17:38:37,"⚔️ #USCBeach LINE in the SAND
   🏆 #Pac12BVB Championship

[2] USC 🆚 [7] Arizona

LIVE SCORES
📊 | https://t.co/KssBLwTSZB

#FightOn ✌️🏐🏆 #NCAABeachVB https://t.co/N2t7k0g7AA"
_casejones,4/26/2023,17:31:14,I love what @uscfb is putting together. More work to do tho. #FightOn✌🏽
RyanDyrudLAFB,4/26/2023,17:28:12,"Another BIG TIME transfer commit for USC #FightOn 

@LAFBNetwork https://t.co/QUynhtyVUa"
Avillatoro56,4/26/2023,17:25:21,#FightOn baby!! Our O Line and D Line will look completely different next season! Got them big boys comin!
Coach_Estrada,4/26/2023,17:19:36,@PregnonEmmanuel @uscfb Welcome to The Trojan Family! #FightOn ✌🏼😤💪🏼
USCWomensGolf,4/26/2023,17:10:22,The 2023 Pac-12 Champs will be staying out west as the No. 3 seed in the NCAA Pullman Regional Championship! #FightOn https://t.co/ODZ6UOauXF
GrindLikeDebra,4/26/2023,17:08:30,"@PregnonEmmanuel @Coach_Henson @uscfb Yeah @Coach_Henson is on fire!! 🙌🏿🏆

This @uscfb team will look totally different in year 2! 

#FightOn ✌🏿 https://t.co/cqhopcpY3o"
Scott_Schrader,4/26/2023,17:05:42,"#USC offers 2025 Top-100 DL Maxwell Roy out of Pennsylvania❕✌️

https://t.co/HWJoGiUZzk via @On3USC @MaxwellRoy8 #FightOn"
ByronGr62777726,4/26/2023,17:03:50,"@December1st99 Remember, success is a journey, not a destination. Have faith in your ability. You will do just fine.#FightOn! https://t.co/Tv9Tf4SbAe"
TFrk99,4/26/2023,16:48:14,@PregnonEmmanuel @uscfb Welcome home!!! #FightOn!!!✌🏽 https://t.co/qSzGmVaQRX
TheeCoachSuso,4/26/2023,16:44:49,Appreciate the Legendary @LincolnRiley for the gems 💎 he was giving me as a young head coach 🫡 definitely was a moment of a lifetime Big shoutout to @uscfb for hosting us #FightOn https://t.co/W0HopxjAh7
USCWomensGolf,4/26/2023,16:42:52,"The 2023 NCAA Regional announcements are coming up on @GolfChannel at the top of the hour! 

Excited to see where the 2023 Pac-12 Champion Trojans are headed. #FightOn https://t.co/vI2FIVIklx"
FightOnRusty,4/26/2023,16:40:27,"we're in peak offseason form 🫡

#FightOn ✌🏻 https://t.co/IF3zoYQ1uX"
GGreensss,4/26/2023,16:40:19,The transformation of the trenches at USC is something that isn't going to get talked about by national pundits. But as SC fans we know the changes that have happened this off season. 2023 is going to be a very special year for the Trojans. #USC #FightOn
GrindLikeDebra,4/26/2023,16:40:11,"@On3Recruits @MichaelWarchant @IraSchoffel @ChadSimmons_ @EJHollandOn3 @samspiegs @Corey_Bender @NateUA1_ @taylortatum06 @J_MARSH2024 @chauncey_333 @uscfb @Coach_KMcDonald have to get @NateUA1_ ( Nathaniel Frazier) elite local back! Have to keep him home! 

#FightOn ✌🏿📍 https://t.co/R27YNW2cbW"
muniiix3,4/26/2023,16:31:47,Heard he got a bunch of Bishop Sycamore kids coming in….. #FightOn https://t.co/QTmMGswtGr
BGBisonSoftball,4/26/2023,16:20:58,"Game Day at Rolling Meadows at 4:45.  Let's get the bats going!!
#FightOn @BGBisonAD https://t.co/r5xd2lW1DL"
kennylee446,4/26/2023,16:14:26,Kaboom💥!  Thanks @Coach_Henson hopefully we can bring Camron Johnson in as well.  Two OL is better than just one #FightOn✌️ #USC https://t.co/xDG0S2b4jO
On3USC,4/26/2023,16:11:26,"Is #USC Still an Option for All-Conference Houston OL Transfer Cam'Ron Johnson?

https://t.co/4PpPTSLdr9 via @Scott_Schrader #FightOn✌️"
Scott_Schrader,4/26/2023,16:10:42,"Is #USC Still an Option for All-Conference Houston OL Transfer Cam'Ron Johnson?

https://t.co/g5DHNQqtdV via @On3USC #FightOn✌️"
GGreensss,4/26/2023,16:03:14,"BREAKING: Emmanuel Pregnon Transfers To USC Football https://t.co/LFEhndqKGe via @YouTube 

#USC #FightOn"
SportsToonz,4/26/2023,15:56:30,"@PregnonEmmanuel @uscfb Welcome home, EP! #FightOn✌️"
Zooloo_Trojan,4/26/2023,15:54:04,USC is on fire. Our entire athletic program ✌🏾 #FightOn ⚔️ https://t.co/mo5PBDdUdb
iamALEXHSIUNG,4/26/2023,15:51:12,Briton Allen looking solid in that practice film 👀#USC #FightOn https://t.co/n4qsXGzDHf
OversoverUnders,4/26/2023,15:47:02,THEY GOT EVEN MORE #FIGHTON✌🏽 https://t.co/Ljx5XvjndM
Poppichulo92,4/26/2023,15:46:13,@RonENiner The was Never a better Leader of Men! #DAMNITFEELSGOODDONTIT #RAWDOG #HOF #FIGHTON✌️ #NCAAHOF #ALLPRO2POSITIONS https://t.co/9gYDXXTzYr
Zooloo_Trojan,4/26/2023,15:46:03,Leveled up in them trenches ✌🏾 #FightOn ⚔️ https://t.co/iq7q8ueA1K
BCrawford247,4/26/2023,15:39:26,"Lincoln Riley is once again owning the transfer portal. Georgia DT Bear Alexander, now coveted Wyoming OL Emmanuel Pregnon. #FightOn"
PORSBR,4/26/2023,15:23:56,Wow love it !! #FightOn https://t.co/zJyypk4lFQ
saccaanthony,4/26/2023,15:22:56,USC offered! #FightOn✌️ https://t.co/FQGeZmth41
FightOnRusty,4/26/2023,15:20:07,"Henson grabs another one ⚔️

#FightOn ✌🏻 https://t.co/Rr6tMunRAQ"
TrojansZone,4/26/2023,15:20:01,"Who’s Next!?

#FightOn✌️⚔️"
bthackery35,4/26/2023,15:18:30,"GREAT start to this Wednesday morning!!! 

Who’s next? #FightOn ✌🏽 https://t.co/Awjzglw1tt"
SquadNation619,4/26/2023,15:11:14,"There you go!!
#FightOn https://t.co/kcu03a1fjd https://t.co/PP0xBPfOtR"
TrojansZone,4/26/2023,15:11:13,"BOOM!

Wyoming OL transfer Emmanuel Pregnon has committed to USC!

MAJOR PICK UP FOR THE TROJANS!

#FightOn✌️⚔️ https://t.co/WtHWVXd1bu"
CBurns20,4/26/2023,15:10:02,Yes sir!!! Lincoln Riley is building a monster at USC! #FightOn https://t.co/qvxRzLjoFt
ChicagoTrojan,4/26/2023,15:07:46,this is absolutely massive ✌🏼#FightOn https://t.co/fZMkMQ8qwQ
PregnonEmmanuel,4/26/2023,15:01:01,"New blessings, excited for this journey…
#fighton #usctrojans @uscfb https://t.co/ThkRYShED5"
GGreensss,4/26/2023,15:00:34,"- Why USC MUST go after @Jaylen_Key 
- Jeffery M'ba update
- Pregnon or Johnson?
#USC #FightOn 

USC Transfer Portal Roundup #3 Jaylen Key, Jeffrey M'ba Update (USC Foot... https://t.co/M2cebIWaRw via @YouTube"
SnceUCLABeatUSC,4/26/2023,14:59:00,"It's been 521 days since UCLA football last beat USC

#FightOn ✌️"
USCBeach,4/26/2023,14:32:36,"🏐 #USCBeach ⚔️ #GAMEDAY
   🏆 #Pac12BVB Championship

WINNER's QUARTERFINAL
   [2] USC 🆚 [7] Arizona

⏰ | 10:15a
📍 | Stanford, Calif.
🌡 | 59F ☀️
📕 | https://t.co/3F97VkgATW

📊 | https://t.co/KssBLwTla3
📺 | @Pac12Network
📱 | https://t.co/oaJA1rUUM8

#FightOn ✌️🏐 https://t.co/23ATBKxJF7"
MaxwellRoy8,4/26/2023,14:31:31,Blessed to receive a offer from the university of south California #fighton https://t.co/lb7PXkSfWx
FitchHutton,4/26/2023,14:30:46,@Jaguars @TonyBoselli Forever a Trojan! #FightOn @TonyBoselli ❤️💛✌🏻 https://t.co/WUwvrwf3id
kobe9118,4/26/2023,13:44:53,@Mark_Sanchez @nyjets Wow! I’ve been a Jets fan for 14 years now. #FightOn
WHSWarriorsFB,4/26/2023,13:34:39,"Countdown to Kickoff Photo of the Day
114 Days
#FightOn https://t.co/YyFOvT6qx1"
JeremyO_Johnson,4/26/2023,13:19:41,"2026 QB Julian ‘Juju’ Lewis felt the vibes out in Los Angeles during his latest visit. The combination of Caleb Williams, Lincoln Riley and Kliff Kingsbury is a potent blend for the talented signal caller. #FightOn
More from Lewis:https://t.co/quROrlDCzN https://t.co/DgEVvNCpW7"
CryptoMayers,4/26/2023,12:26:11,"Let’s go SC!  

#FightOn #USC https://t.co/8Vcxm0Q9df"
RealNobakhtAhad,4/26/2023,10:29:55,"@HomelessSunny @MonitoringSabc @GlobalSabc @RealNobakhtAhad  

1❤️3 #NeverGiveUp!👈
2❤️3  #NeverForget!
3❤️3 #FightOn! 

-Official Website Of #GlobalSabc© &amp; Foundation of #Homeless #Survivor #Sunny🐶 &amp;  #Lady🐶&amp; #Pigeon #lucky🐦 - We Fight For All #PetLovers  . ..

https://t.co/BWOMrEyhU5"
hondoisd1,4/26/2023,9:45:33,"A big Hondo Owl thanks to all the administrative professionals for ALL that they do!

#getawin
#fighton https://t.co/KeMC7b4WV5"
sirdavepeterson,4/26/2023,9:44:10,See you tomorrow Los Angeles! Can't wait to see my baby girl perform in Beverly Hills this weekend along with all of the other INCREDIBLE dancers at the USC Glorya Kaufman School of Dance. ✌🏾#FightOn #DanceDad https://t.co/XfBiG7bPDU
TFrk99,4/26/2023,9:14:39,@GoldenKnightGFX It's is a ucla account... they know all the pressures that go along either being little brother and NEVER even coming close to big brother's success! #FightOn!!!✌🏽
uscbaseballdata,4/26/2023,8:05:45,"With our win over UCSD, that caps off a 4-1 home stand, which includes a series win over UCLA✌️
The Trojans now head to Seattle to face Washington in a three game series this weekend 
#FightOn https://t.co/EZn9Zq0KTY"
USCOracle,4/26/2023,6:44:01,USC Baseball stays winning! #FightOn
uscbaseballdata,4/26/2023,6:00:21,"Top 4️⃣ exit velocities from today’s game vs UCSD 💪🔥

#FightOn 
@ethan_hedges @_carsonwells @brycegrud https://t.co/KzjlHxenkn"
USC_Baseball,4/26/2023,5:17:18,".@Blake_Sabol24 doing big things in the Bay!! 🙌🫡✌️

#FightOn // #USCtotheMLB https://t.co/i34eadwlBF"
GrindLikeDebra,4/26/2023,4:33:57,"@AydinBreland @FightOnRusty 🙌🏿🙌🏿🙌🏿🙌🏿 Home Team!

#FightOn 📍✌🏿 @CoachGrinch @CoachNua @CoachRoyM @uscfb https://t.co/oL2lkPHHao"
AllenLgear,4/26/2023,4:19:43,@johnjack3_ Good Luck and #FightOn Forever JJ!
USC_Baseball,4/26/2023,4:17:40,"FINAL | USC 4, UCSD 3

The Trojans arms lead the way to the win over UC San Diego! USC hits the road this weekend to take on Washington, with game one at 6:05 pm PT on Friday.

#FightOn // @WellsFargo https://t.co/mI1ovoXB66"
uscbaseballdata,4/26/2023,4:01:53,"Kyle Wisch Fastball

Velocity: 91 mph
Spin Rate: 2379 rpm
IVB: 25”
Horizontal Break: 6”

#FightOn"
uscbaseballdata,4/26/2023,3:49:13,"Kyle Wisch Curveball 

Velocity: 75 mph
Spin Rate: 2647 rpm
IVB: -13”
Horizontal Break: -12”

#FightOn"
USC_Baseball,4/26/2023,3:26:40,"END 6 | Up two heading down the stretch.

USC 4, UCSD 2

📺https://t.co/dNGSiK4ynH
📊https://t.co/PK2hPopt65

#FightOn // #Gameday https://t.co/zJcCjN78Qg"
uscbaseballdata,4/26/2023,3:13:12,"Fisher Johnson Slider

Velocity: 79 mph
Spin Rate: 2614 rpm
IVB: -1”
Horizontal Break: -15”

#FightOn 
@The_Fish_Dawg"
Trojansfhs,4/26/2023,3:11:03,They are getting a great one. #GoBlue #FightOn https://t.co/YB1zYjRg8O
Scott_Schrader,4/26/2023,3:00:39,"QUICK HITTERS: @MDFootball 🔴⚪️ \|/

Full Updates Coming ➡️ https://t.co/ItymxOOONa via @On3USC #FightOn✌🏼 https://t.co/Ussl8hBqOS"
USC_Baseball,4/26/2023,3:00:13,"MID 5 | Fisher Johnson takes the mound with bases loaded and strands all three to keep the Trojans up by two!

USC 4, UCSD 2

📺https://t.co/dNGSiK4ynH
📊https://t.co/PK2hPopt65

#FightOn // #Gameday https://t.co/HSdFBMXvgm"
AlphaMovementBB,4/26/2023,2:55:00,"Congratulations to Alpha 2026 RHP @kleyman_brandon (Clayton Valley) on his commitment to @USC_Baseball !

#FightOn 
#BeAlpha https://t.co/2PN5NHlgKx"
uscbaseballdata,4/26/2023,2:38:41,"He hit that ball really Wells!
Carson Wells (Jr.) Solo Home Run 👏

#FightOn 
@_carsonwells https://t.co/mlLYN6sPrz"
hondoisd1,4/26/2023,2:36:10,"Congratulations to Gabriella Federico - 1st place in editorial writing at the regional UIL academic meet and STATE BOUND!! 

#getawin
#fighton"
USC_Baseball,4/26/2023,2:30:49,"END 3 | One pitch, one swing, one run! Carson Wells takes the first pitch he sees and goes yard to add on to the Trojans lead!

USC 4, UCSD 1

📺https://t.co/dNGSiK4ynH
📊https://t.co/PK2hPopt65

#FightOn // #Gameday https://t.co/JlQHULt6fi"
USC_Baseball,4/26/2023,2:28:29,"END 3 | One pitch, one swing, one run! Carson Wells takes the first pitch he sees and goes yard to add on to the Trojans lead!

USC 4, UCSD 0

📺https://t.co/dNGSiK4ynH
📊https://t.co/PK2hPopt65

#FightOn // #Gameday https://t.co/sB2Yn3mUh0"
uscbaseballdata,4/26/2023,2:22:42,"Eric Hammond Fastball 🔥

Velocity: 92 mph
Spin Rate: 2141 rpm
IVB: 23”
Horizontal Break: -2”

#FightOn 
@Eric_Hammond27"
kleyman_brandon,4/26/2023,2:17:03,"I am honored and excited to announce that I will be furthering my academic and athletic career at the University of Southern California. I would like to thank all my coaches and family members who have helped me throughout this journey. 
FIGHT ON!✌️❤️💛 #fighton https://t.co/f1EtBEuj6n"
uscbaseballdata,4/26/2023,2:12:34,"Eric Hammond Slider

Velocity: 82 mph
Spin Rate: 2417 rpm
IVB: -3”
Horizontal Break: -16”

#FightOn 
@Eric_Hammond27"
hondoisd1,4/26/2023,2:11:42,"State tennis medalists!!!!  Eli and Mercedez, we are Hondo Proud!

#getawin
#fighton https://t.co/jv9jFIoXsr"
USC_Baseball,4/26/2023,1:58:43,"END 1 | Johnny Olmstead gets the Trojans on the board first, and Nick Lopez brings him home to put USC up 3-0 early!

USC 3, UCSD 0

📺https://t.co/dNGSiK40y9
📊https://t.co/PK2hPooVgx

#FightOn // #Gameday https://t.co/P31cPxA3RI"
USC_Baseball,4/26/2023,1:26:33,"Lined up and ready to go against UC San Diego. First pitch coming up at 6:35 pm PT.

📺https://t.co/dNGSiK4ynH
📊https://t.co/PK2hPopt65

#FightOn // #Gameday https://t.co/x2SifgtiGh"
Scott_Schrader,4/26/2023,1:21:52,"Top #USC OL Targets BRANDON BAKER  and DEANDRE CARTER Tuesday at Mater Dei Spring Practice No. 1❕⬆️

➡️ https://t.co/aXgvlhivBe via @On3USC #FightOn✌🏼 https://t.co/UqI1kbwRY5"
Ryan_Schmidtke,4/26/2023,1:18:20,5 RBI Day for Nate Soelter in 13-3 Win for Fairmont Cardinals over Worthington Trojans. #WinTheDay #FightOn @KSUMSports @CRSorrells @mnbaseballhub
Scott_Schrader,4/26/2023,0:36:38,"Elite 2025 @MDFootball Edge NASIR WYATT Tuesday’s Spring Practice for the Monarchs❕📈

Rockin the #USC Gloves Again ✌🏼

➡️ https://t.co/oneMA1s5Q8 via @On3USC @wy4att #FightOn https://t.co/5S8e2fD18v"
dctf,4/26/2023,0:01:00,"South Oak Cliff 2025 LB Jayden Shelton Closing in on Double-Digit Offers

👀 #FightOn #GeauxTigers #ForksUp #GoHuskies #PonyUpDallas

https://t.co/WamWwoP7qY

@JaydenShe7 @SOCGoldenBearFB | @GPowersScout | #dctf #txhsfb https://t.co/8Upb3n0WN1"
IsaiahJoeGarcia,4/25/2023,23:52:05,"Can’t wait to be back in SoCal for an official visit on the June 2nd weekend! #fighton @LincolnRiley @Coach_Henson 

@BlairAngulo @BrandonHuffman @ChadSimmons_ @coach_OFFA @adamgorney https://t.co/y2RWuvhbxL"
JSarkissian,4/25/2023,23:30:53,guess where mikey went today?!? @USC  can’t wait to take him to his first football game!! ✌🏾 @uscfb #FightOn https://t.co/eE70wcHvek
USCBeach,4/25/2023,23:17:49,"📕 #USCBeach NOTEBOOK
The second-seeded Trojans begin defense of their #Pac12BVB crown against Arizona on Wednesday morning at Stanford Beach VB Stadium. Watch live on @Pac12Network 📺 #FightOn ✌️🏐 #NCAABeachVB 
https://t.co/zYzQc9kkyy"
JohnnyAragonRE,4/25/2023,23:17:26,Proud of my alma mater @USC @USCAlumni @USCMarshall @USCMarshallAlum! Congratulations! #FightOn ✌🏽❤️💛 #usc https://t.co/BoHJgBm7kj
houseof_victory,4/25/2023,23:15:13,"On the field and in the kitchen, Tahj Washington always has something cooking. 

We are excited to welcome do-it-all wide receiver @tahj_washington into the 𝐇𝐨𝐮𝐬𝐞 𝐨𝐟 𝐕𝐢𝐜𝐭𝐨𝐫𝐲. #FightOn ✌️ https://t.co/lrUq5ZFIxd"
ATU_Athletics,4/25/2023,22:39:29,"RECAP | Wonder Boys handle Union in final non-conference game #FightOn

https://t.co/dwYNrroOfw"
USCTrojansLax,4/25/2023,22:28:16,"Tick…Tok….Time Is Almost Out For Everyone Else ⌛️

#FightOn✌️🥍 https://t.co/IIwyhzFoyN"
